# kQSO callsign DB | set=vkv | version=1 | updated=2026-09-24
G8XYJ	IO82PJ	20260921	1
OK1DXD	JN79IX	20260921	1
OM3CVV	JN88TR	20260921	1
S51XO	JN76GB	20260921	1
IU5NAY	JN53FQ	20260921	1
DL5MOF	JN58WD	20260921	1
T70A	JN63FW	20260921	1
F0FYP	JN37LO	20260921	1
OK6JP	JO70EA	20260921	1
F6IRF	JN35AU	20260921	1
DF0PW	JN59SR	20260921	1
OZ5ALS	JO44XX	20260921	1
OK1PGS	JN69MX	20260921	1
YU7AJM	JN95TI	20260921	1
MM0AMW	IO75EJ	20260921	1
RW4HTK	KN64RN	20260921	1
SP9KDA	JO90PP	20260921	1
9A6ACN	JN85BT	20260921	1
IK1VCI	JN44DT	20260921	1
DH8NAS	JO50UF	20260921	1
DK7TY	JO62ON	20260921	1
OZ4VW	JO45UT	20260921	1
ON4WIY	JO21KA	20260921	1
DL1YAL	JO42NB	20260921	1
F5BUU/P	JN02TW	20260921	1
UA9FU	LO88ED	20260921	1
OK1PHU	JN89AR	20260921	1
DJ6GK	JO40JT	20260921	1
DG8MDN	JN58PE	20260921	1
SP9EMI	JO90GJ	20260921	1
S51ZO	JN86DR	20260921	1
G0GXT	IO82RL	20260921	1
YO5DND	KN17RQ	20260921	1
DL1YAW	JO41DX	20260921	1
DF0RI	JO42NC	20260921	1
DC2AM	JO43VL	20260921	1
DL8LAQ	JO43XU	20260921	1
DJ0PY	JO32MF	20260921	1
G5KW	IO91WT	20260921	1
S57RR	JN65UM	20260921	1
PE1RLF	JO32CG	20260921	1
SV2DCD/P	KN00OQ	20260921	1
DK7VN	JN68CW	20260921	1
YU1EV	KN04CN	20260921	1
OK1VAM	JN79IX	20260921	1
IQ3TN	JN63DT	20260921	1
YU1EW	KN04CP	20260921	1
G5LK	JO01QD	20260921	1
DH9ET	JN57TS	20260921	1
OK1VAV	JN79FW	20260921	1
OK1VAW	JO70FB	20260921	1
DL1BEC	JO33SC	20260921	1
TK5JJ	JN42RH	20260921	1
S57SU	JN76EF	20260921	1
DO3UKW/P	JO51JK	20260921	1
G8SEI	IO92FO	20260921	1
S57TA	JN65VL	20260921	1
PD3EM	JO21KU	20260921	1
F5GKW/P	IN97OB	20260921	1
GW3ZTT	IO82KW	20260921	1
DL4FNM	JO50NV	20260921	1
DH7AHK	JO62NN	20260921	1
DG7FBB	JO40HE	20260921	1
DL1YDI	JO42FA	20260921	1
DL9BBD	JO62QL	20260921	1
DJ6JJ	JO32OH	20260921	1
S57TW	JN75EX	20260921	1
LY2BDA	KO24MQ	20260921	1
IU0GCR	JN61GW	20260921	1
OE1EBC	JN88GB	20260921	1
OM3RM	JN88QA	20260921	1
DB6NT	JO50TI	20260921	1
OK1JTV	JO60LJ	20260921	1
G4BAO	JO02CG	20260921	1
DL5BDT	JO31TN	20260921	1
YO3GNF	KN34AL	20260921	1
DL2OCH	JO52BP	20260921	1
DL9ET	JO32PC	20260921	1
SP5QAT	KO02LB	20260921	1
PA0GSM	JO22XE	20260921	1
RC3UE	LO07NG	20260921	1
PE1LWT	JO22VA	20260921	1
LZ2AB	KN14JC	20260921	1
OE3GRA/P	JN78UB	20260921	1
G8GXP	IO93FQ	20260921	1
YU7C	JN95SS	20260921	1
OK1PMA	JO70OP	20260921	1
IK0ZRR	JN61FU	20260921	1
DL1MWG	JN58VC	20260921	1
SV2AEL	KN10LM	20260921	1
DD3SF	JN39LF	20260921	1
SX6B	KM09MU	20260921	1
DK2AN	JO51DR	20260921	1
F8ACF	IN87OU	20260921	1
DF6NA	IL18QJ	20260921	1
OK6PS	JN79AK	20260921	1
DL3ON	JN49ND	20260921	1
DK2AT	JO50NN	20260921	1
I2XAV	JN45NE	20260921	1
S57VW	JN76HD	20260921	1
2E0FEH	IO70VJ	20260921	1
DF0WF	JO62XR	20260921	1
OM3TK	JN99LC	20260921	1
G4SJH	IO91PI	20260921	1
IQ3XL	JN56UO	20260921	1
DK2BF	JO40GE	20260921	1
DK2BK	JN49JC	20260921	1
F6HTJ/P	JN12FJ	20260921	1
I1KFH	JN45FG	20260921	1
